room,game,move,condition,player,chosen_arm,arm,value
79,9,39,control,1,2,2,0.75
79,9,39,control,1,2,3,0.0
51,0,0,partial_asymmetric,0,1,0,0.0
51,0,0,partial_asymmetric,0,1,1,0.0
51,0,0,partial_asymmetric,0,1,2,0.0
51,0,0,partial_asymmetric,0,1,3,0.0
51,0,1,partial_asymmetric,1,3,0,0.0
51,0,1,partial_asymmetric,1,3,1,0.0
51,0,1,partial_asymmetric,1,3,2,0.0
51,0,1,partial_asymmetric,1,3,3,0.0
51,0,2,partial_asymmetric,0,3,0,0.0
51,0,2,partial_asymmetric,0,3,1,0.0
51,0,2,partial_asymmetric,0,3,2,1.0
51,0,2,partial_asymmetric,0,3,3,0.0
51,0,3,partial_asymmetric,1,3,0,0.0
51,0,3,partial_asymmetric,1,3,1,0.0
51,0,3,partial_asymmetric,1,3,2,0.0
51,0,3,partial_asymmetric,1,3,3,0.0
51,0,4,partial_asymmetric,0,3,0,0.0
51,0,4,partial_asymmetric,0,3,1,0.0
51,0,4,partial_asymmetric,0,3,2,1.0
51,0,4,partial_asymmetric,0,3,3,0.0
51,0,5,partial_asymmetric,1,4,0,0.0
51,0,5,partial_asymmetric,1,4,1,0.0
51,0,5,partial_asymmetric,1,4,2,0.0
51,0,5,partial_asymmetric,1,4,3,0.0
51,0,6,partial_asymmetric,0,3,0,0.0
51,0,6,partial_asymmetric,0,3,1,0.0
51,0,6,partial_asymmetric,0,3,2,1.0
51,0,6,partial_asymmetric,0,3,3,0.0
51,0,7,partial_asymmetric,1,2,0,0.0
51,0,7,partial_asymmetric,1,2,1,0.0
51,0,7,partial_asymmetric,1,2,2,0.0
51,0,7,partial_asymmetric,1,2,3,0.0
51,0,8,partial_asymmetric,0,3,0,0.0
51,0,8,partial_asymmetric,0,3,1,0.0
51,0,8,partial_asymmetric,0,3,2,0.75
51,0,8,partial_asymmetric,0,3,3,0.0
51,0,9,partial_asymmetric,1,3,0,0.0
51,0,9,partial_asymmetric,1,3,1,0.0
51,0,9,partial_asymmetric,1,3,2,0.333333333333
51,0,9,partial_asymmetric,1,3,3,0.0
51,0,10,partial_asymmetric,0,3,0,0.0
51,0,10,partial_asymmetric,0,3,1,0.0
51,0,10,partial_asymmetric,0,3,2,0.833333333333
51,0,10,partial_asymmetric,0,3,3,0.0
51,0,11,partial_asymmetric,1,3,0,0.0
51,0,11,partial_asymmetric,1,3,1,0.0
51,0,11,partial_asymmetric,1,3,2,0.6
51,0,11,partial_asymmetric,1,3,3,0.0
51,0,12,partial_asymmetric,0,3,0,0.0
51,0,12,partial_asymmetric,0,3,1,0.0
51,0,12,partial_asymmetric,0,3,2,0.857142857143
51,0,12,partial_asymmetric,0,3,3,0.0
51,0,13,partial_asymmetric,1,3,0,0.0
51,0,13,partial_asymmetric,1,3,1,0.0
51,0,13,partial_asymmetric,1,3,2,0.666666666667
51,0,13,partial_asymmetric,1,3,3,0.0
51,0,14,partial_asymmetric,0,3,0,0.0
51,0,14,partial_asymmetric,0,3,1,0.0
51,0,14,partial_asymmetric,0,3,2,0.875
51,0,14,partial_asymmetric,0,3,3,0.0
51,0,15,partial_asymmetric,1,3,0,0.0
51,0,15,partial_asymmetric,1,3,1,0.0
51,0,15,partial_asymmetric,1,3,2,0.571428571429
51,0,15,partial_asymmetric,1,3,3,0.0
51,0,16,partial_asymmetric,0,3,0,0.0
51,0,16,partial_asymmetric,0,3,1,0.0
51,0,16,partial_asymmetric,0,3,2,0.777777777778
51,0,16,partial_asymmetric,0,3,3,0.0
51,0,17,partial_asymmetric,1,3,0,0.0
51,0,17,partial_asymmetric,1,3,1,0.0
51,0,17,partial_asymmetric,1,3,2,0.571428571429
51,0,17,partial_asymmetric,1,3,3,0.0
51,0,18,partial_asymmetric,0,3,0,0.0
51,0,18,partial_asymmetric,0,3,1,0.0
51,0,18,partial_asymmetric,0,3,2,0.8
51,0,18,partial_asymmetric,0,3,3,0.0
51,0,19,partial_asymmetric,1,3,0,0.0
51,0,19,partial_asymmetric,1,3,1,0.0
51,0,19,partial_asymmetric,1,3,2,0.571428571429
51,0,19,partial_asymmetric,1,3,3,0.0
51,0,20,partial_asymmetric,0,3,0,0.0
51,0,20,partial_asymmetric,0,3,1,0.0
51,0,20,partial_asymmetric,0,3,2,0.727272727273
51,0,20,partial_asymmetric,0,3,3,0.0
51,0,21,partial_asymmetric,1,3,0,0.0
51,0,21,partial_asymmetric,1,3,1,0.0
51,0,21,partial_asymmetric,1,3,2,0.571428571429
51,0,21,partial_asymmetric,1,3,3,0.0
51,0,22,partial_asymmetric,0,3,0,0.0
51,0,22,partial_asymmetric,0,3,1,0.0
51,0,22,partial_asymmetric,0,3,2,0.769230769231
51,0,22,partial_asymmetric,0,3,3,0.0
51,0,23,partial_asymmetric,1,3,0,0.0
51,0,23,partial_asymmetric,1,3,1,0.0
51,0,23,partial_asymmetric,1,3,2,0.625
51,0,23,partial_asymmetric,1,3,3,0.0
51,0,24,partial_asymmetric,0,3,0,0.0
51,0,24,partial_asymmetric,0,3,1,0.0
51,0,24,partial_asymmetric,0,3,2,0.733333333333
51,0,24,partial_asymmetric,0,3,3,0.0
51,0,25,partial_asymmetric,1,3,0,0.0
51,0,25,partial_asymmetric,1,3,1,0.0
51,0,25,partial_asymmetric,1,3,2,0.666666666667
51,0,25,partial_asymmetric,1,3,3,0.0
51,0,26,partial_asymmetric,0,3,0,0.0
51,0,26,partial_asymmetric,0,3,1,0.0
51,0,26,partial_asymmetric,0,3,2,0.705882352941
51,0,26,partial_asymmetric,0,3,3,0.0
51,0,27,partial_asymmetric,1,3,0,0.0
51,0,27,partial_asymmetric,1,3,1,0.0
51,0,27,partial_asymmetric,1,3,2,0.6
51,0,27,partial_asymmetric,1,3,3,0.0
51,0,28,partial_asymmetric,0,3,0,0.0
51,0,28,partial_asymmetric,0,3,1,0.0
51,0,28,partial_asymmetric,0,3,2,0.722222222222
51,0,28,partial_asymmetric,0,3,3,0.0
51,0,29,partial_asymmetric,1,3,0,0.0
51,0,29,partial_asymmetric,1,3,1,0.0
51,0,29,partial_asymmetric,1,3,2,0.636363636364
51,0,29,partial_asymmetric,1,3,3,0.0
51,0,30,partial_asymmetric,0,3,0,0.0
51,0,30,partial_asymmetric,0,3,1,0.0
51,0,30,partial_asymmetric,0,3,2,0.722222222222
51,0,30,partial_asymmetric,0,3,3,0.0
51,0,31,partial_asymmetric,1,3,0,0.0
51,0,31,partial_asymmetric,1,3,1,0.0
51,0,31,partial_asymmetric,1,3,2,0.636363636364
51,0,31,partial_asymmetric,1,3,3,0.0
51,0,32,partial_asymmetric,0,3,0,0.0
51,0,32,partial_asymmetric,0,3,1,0.0
51,0,32,partial_asymmetric,0,3,2,0.722222222222
51,0,32,partial_asymmetric,0,3,3,0.0
51,0,33,partial_asymmetric,1,3,0,0.0
51,0,33,partial_asymmetric,1,3,1,0.0
51,0,33,partial_asymmetric,1,3,2,0.636363636364
51,0,33,partial_asymmetric,1,3,3,0.0
51,0,34,partial_asymmetric,0,3,0,0.0
51,0,34,partial_asymmetric,0,3,1,0.0
51,0,34,partial_asymmetric,0,3,2,0.736842105263
51,0,34,partial_asymmetric,0,3,3,0.0
51,0,35,partial_asymmetric,1,3,0,0.0
51,0,35,partial_asymmetric,1,3,1,0.0
51,0,35,partial_asymmetric,1,3,2,0.636363636364
51,0,35,partial_asymmetric,1,3,3,0.0
51,0,36,partial_asymmetric,0,3,0,0.0
51,0,36,partial_asymmetric,0,3,1,0.0
51,0,36,partial_asymmetric,0,3,2,0.7
51,0,36,partial_asymmetric,0,3,3,0.0
51,0,37,partial_asymmetric,1,3,0,0.0
51,0,37,partial_asymmetric,1,3,1,0.0
51,0,37,partial_asymmetric,1,3,2,0.666666666667
51,0,37,partial_asymmetric,1,3,3,0.0
51,0,38,partial_asymmetric,0,3,0,0.0
51,0,38,partial_asymmetric,0,3,1,0.0
51,0,38,partial_asymmetric,0,3,2,0.727272727273
51,0,38,partial_asymmetric,0,3,3,0.0
51,0,39,partial_asymmetric,1,3,0,0.0
51,0,39,partial_asymmetric,1,3,1,0.0
51,0,39,partial_asymmetric,1,3,2,0.714285714286
51,0,39,partial_asymmetric,1,3,3,0.0
51,1,0,partial_asymmetric,0,2,0,0.0
51,1,0,partial_asymmetric,0,2,1,0.0
51,1,0,partial_asymmetric,0,2,2,0.0
51,1,0,partial_asymmetric,0,2,3,0.0
51,1,1,partial_asymmetric,1,2,0,0.0
51,1,1,partial_asymmetric,1,2,1,0.0
51,1,1,partial_asymmetric,1,2,2,0.0
51,1,1,partial_asymmetric,1,2,3,0.0
51,1,2,partial_asymmetric,0,2,0,0.0
51,1,2,partial_asymmetric,0,2,1,0.0
51,1,2,partial_asymmetric,0,2,2,0.0
51,1,2,partial_asymmetric,0,2,3,0.0
51,1,3,partial_asymmetric,1,3,0,0.0
51,1,3,partial_asymmetric,1,3,1,0.0
51,1,3,partial_asymmetric,1,3,2,0.0
51,1,3,partial_asymmetric,1,3,3,0.0
51,1,4,partial_asymmetric,0,3,0,0.0
51,1,4,partial_asymmetric,0,3,1,0.0
51,1,4,partial_asymmetric,0,3,2,1.0
51,1,4,partial_asymmetric,0,3,3,0.0
51,1,5,partial_asymmetric,1,3,0,0.0
51,1,5,partial_asymmetric,1,3,1,0.0
51,1,5,partial_asymmetric,1,3,2,0.0
51,1,5,partial_asymmetric,1,3,3,0.0
51,1,6,partial_asymmetric,0,3,0,0.0
51,1,6,partial_asymmetric,0,3,1,0.0
51,1,6,partial_asymmetric,0,3,2,0.5
51,1,6,partial_asymmetric,0,3,3,0.0
51,1,7,partial_asymmetric,1,3,0,0.0
51,1,7,partial_asymmetric,1,3,1,0.0
51,1,7,partial_asymmetric,1,3,2,0.0
51,1,7,partial_asymmetric,1,3,3,0.0
51,1,8,partial_asymmetric,0,3,0,0.0
51,1,8,partial_asymmetric,0,3,1,0.0
51,1,8,partial_asymmetric,0,3,2,0.75
51,1,8,partial_asymmetric,0,3,3,0.0
51,1,9,partial_asymmetric,1,3,0,0.0
51,1,9,partial_asymmetric,1,3,1,0.0
51,1,9,partial_asymmetric,1,3,2,0.0
51,1,9,partial_asymmetric,1,3,3,0.0
51,1,10,partial_asymmetric,0,3,0,0.0
51,1,10,partial_asymmetric,0,3,1,0.0
51,1,10,partial_asymmetric,0,3,2,0.6
51,1,10,partial_asymmetric,0,3,3,0.0
51,1,11,partial_asymmetric,1,4,0,0.0
51,1,11,partial_asymmetric,1,4,1,0.0
51,1,11,partial_asymmetric,1,4,2,0.0
51,1,11,partial_asymmetric,1,4,3,0.0
51,1,12,partial_asymmetric,0,3,0,0.0
51,1,12,partial_asymmetric,0,3,1,0.0
51,1,12,partial_asymmetric,0,3,2,0.666666666667
51,1,12,partial_asymmetric,0,3,3,1.0
51,1,13,partial_asymmetric,1,4,0,0.0
51,1,13,partial_asymmetric,1,4,1,0.0
51,1,13,partial_asymmetric,1,4,2,0.0
51,1,13,partial_asymmetric,1,4,3,1.0
51,1,14,partial_asymmetric,0,3,0,0.0
51,1,14,partial_asymmetric,0,3,1,0.0
51,1,14,partial_asymmetric,0,3,2,0.714285714286
51,1,14,partial_asymmetric,0,3,3,1.0
51,1,15,partial_asymmetric,1,4,0,0.0
51,1,15,partial_asymmetric,1,4,1,0.0
51,1,15,partial_asymmetric,1,4,2,0.5
51,1,15,partial_asymmetric,1,4,3,1.0
51,1,16,partial_asymmetric,0,3,0,0.0
51,1,16,partial_asymmetric,0,3,1,0.0
51,1,16,partial_asymmetric,0,3,2,0.75
51,1,16,partial_asymmetric,0,3,3,0.5
51,1,17,partial_asymmetric,1,3,0,0.0
51,1,17,partial_asymmetric,1,3,1,0.0
51,1,17,partial_asymmetric,1,3,2,0.5
51,1,17,partial_asymmetric,1,3,3,1.0
51,1,18,partial_asymmetric,0,3,0,0.0
51,1,18,partial_asymmetric,0,3,1,0.0
51,1,18,partial_asymmetric,0,3,2,0.777777777778
51,1,18,partial_asymmetric,0,3,3,0.5
51,1,19,partial_asymmetric,1,3,0,0.0
51,1,19,partial_asymmetric,1,3,1,0.0
51,1,19,partial_asymmetric,1,3,2,0.5
51,1,19,partial_asymmetric,1,3,3,1.0
51,1,20,partial_asymmetric,0,3,0,0.0
51,1,20,partial_asymmetric,0,3,1,0.0
51,1,20,partial_asymmetric,0,3,2,0.8
51,1,20,partial_asymmetric,0,3,3,0.5
51,1,21,partial_asymmetric,1,3,0,0.0
51,1,21,partial_asymmetric,1,3,1,0.0
51,1,21,partial_asymmetric,1,3,2,0.666666666667
51,1,21,partial_asymmetric,1,3,3,1.0
51,1,22,partial_asymmetric,0,3,0,0.0
51,1,22,partial_asymmetric,0,3,1,0.0
51,1,22,partial_asymmetric,0,3,2,0.75
51,1,22,partial_asymmetric,0,3,3,0.5
51,1,23,partial_asymmetric,1,3,0,0.0
51,1,23,partial_asymmetric,1,3,1,0.0
51,1,23,partial_asymmetric,1,3,2,0.666666666667
51,1,23,partial_asymmetric,1,3,3,1.0
51,1,24,partial_asymmetric,0,3,0,0.0
51,1,24,partial_asymmetric,0,3,1,0.0
51,1,24,partial_asymmetric,0,3,2,0.642857142857
51,1,24,partial_asymmetric,0,3,3,0.5
51,1,25,partial_asymmetric,1,3,0,0.0
51,1,25,partial_asymmetric,1,3,1,0.0
51,1,25,partial_asymmetric,1,3,2,0.4
51,1,25,partial_asymmetric,1,3,3,1.0
51,1,26,partial_asymmetric,0,3,0,0.0
51,1,26,partial_asymmetric,0,3,1,0.0
51,1,26,partial_asymmetric,0,3,2,0.625
51,1,26,partial_asymmetric,0,3,3,0.5
51,1,27,partial_asymmetric,1,3,0,0.0
51,1,27,partial_asymmetric,1,3,1,0.0
51,1,27,partial_asymmetric,1,3,2,0.4
51,1,27,partial_asymmetric,1,3,3,1.0
51,1,28,partial_asymmetric,0,3,0,0.0
51,1,28,partial_asymmetric,0,3,1,0.0
51,1,28,partial_asymmetric,0,3,2,0.625
51,1,28,partial_asymmetric,0,3,3,0.5
51,1,29,partial_asymmetric,1,3,0,0.0
51,1,29,partial_asymmetric,1,3,1,0.0
51,1,29,partial_asymmetric,1,3,2,0.4
51,1,29,partial_asymmetric,1,3,3,1.0
51,1,30,partial_asymmetric,0,3,0,0.0
51,1,30,partial_asymmetric,0,3,1,0.0
51,1,30,partial_asymmetric,0,3,2,0.588235294118
51,1,30,partial_asymmetric,0,3,3,0.5
51,1,31,partial_asymmetric,1,3,0,0.0
51,1,31,partial_asymmetric,1,3,1,0.0
51,1,31,partial_asymmetric,1,3,2,0.428571428571
51,1,31,partial_asymmetric,1,3,3,1.0
51,1,32,partial_asymmetric,0,3,0,0.0
51,1,32,partial_asymmetric,0,3,1,0.0
51,1,32,partial_asymmetric,0,3,2,0.588235294118
51,1,32,partial_asymmetric,0,3,3,0.5
51,1,33,partial_asymmetric,1,3,0,0.0
51,1,33,partial_asymmetric,1,3,1,0.0
51,1,33,partial_asymmetric,1,3,2,0.428571428571
51,1,33,partial_asymmetric,1,3,3,1.0
51,1,34,partial_asymmetric,0,3,0,0.0
51,1,34,partial_asymmetric,0,3,1,0.0
51,1,34,partial_asymmetric,0,3,2,0.631578947368
51,1,34,partial_asymmetric,0,3,3,0.5
51,1,35,partial_asymmetric,1,3,0,0.0
51,1,35,partial_asymmetric,1,3,1,0.0
51,1,35,partial_asymmetric,1,3,2,0.5
51,1,35,partial_asymmetric,1,3,3,1.0
51,1,36,partial_asymmetric,0,4,0,0.0
51,1,36,partial_asymmetric,0,4,1,0.0
51,1,36,partial_asymmetric,0,4,2,0.571428571429
51,1,36,partial_asymmetric,0,4,3,0.5
51,1,37,partial_asymmetric,1,3,0,0.0
51,1,37,partial_asymmetric,1,3,1,0.0
51,1,37,partial_asymmetric,1,3,2,0.5
51,1,37,partial_asymmetric,1,3,3,0.5
51,1,38,partial_asymmetric,0,4,0,0.0
51,1,38,partial_asymmetric,0,4,1,0.0
51,1,38,partial_asymmetric,0,4,2,0.590909090909
51,1,38,partial_asymmetric,0,4,3,0.333333333333
51,1,39,partial_asymmetric,1,3,0,0.0
51,1,39,partial_asymmetric,1,3,1,0.0
51,1,39,partial_asymmetric,1,3,2,0.555555555556
51,1,39,partial_asymmetric,1,3,3,0.5
51,2,0,partial_asymmetric,0,3,0,0.0
51,2,0,partial_asymmetric,0,3,1,0.0
51,2,0,partial_asymmetric,0,3,2,0.0
51,2,0,partial_asymmetric,0,3,3,0.0
51,2,1,partial_asymmetric,1,3,0,0.0
51,2,1,partial_asymmetric,1,3,1,0.0
51,2,1,partial_asymmetric,1,3,2,0.0
51,2,1,partial_asymmetric,1,3,3,0.0
51,2,2,partial_asymmetric,0,3,0,0.0
51,2,2,partial_asymmetric,0,3,1,0.0
51,2,2,partial_asymmetric,0,3,2,1.0
51,2,2,partial_asymmetric,0,3,3,0.0
51,2,3,partial_asymmetric,1,3,0,0.0
51,2,3,partial_asymmetric,1,3,1,0.0
51,2,3,partial_asymmetric,1,3,2,1.0
51,2,3,partial_asymmetric,1,3,3,0.0
51,2,4,partial_asymmetric,0,3,0,0.0
51,2,4,partial_asymmetric,0,3,1,0.0
51,2,4,partial_asymmetric,0,3,2,0.75
51,2,4,partial_asymmetric,0,3,3,0.0
51,2,5,partial_asymmetric,1,3,0,0.0
51,2,5,partial_asymmetric,1,3,1,0.0
51,2,5,partial_asymmetric,1,3,2,0.5
51,2,5,partial_asymmetric,1,3,3,0.0
51,2,6,partial_asymmetric,0,3,0,0.0
51,2,6,partial_asymmetric,0,3,1,0.0
51,2,6,partial_asymmetric,0,3,2,0.6
51,2,6,partial_asymmetric,0,3,3,0.0
51,2,7,partial_asymmetric,1,3,0,0.0
51,2,7,partial_asymmetric,1,3,1,0.0
51,2,7,partial_asymmetric,1,3,2,0.5
51,2,7,partial_asymmetric,1,3,3,0.0
51,2,8,partial_asymmetric,0,3,0,0.0
51,2,8,partial_asymmetric,0,3,1,0.0
51,2,8,partial_asymmetric,0,3,2,0.666666666667
51,2,8,partial_asymmetric,0,3,3,0.0
51,2,9,partial_asymmetric,1,3,0,0.0
51,2,9,partial_asymmetric,1,3,1,0.0
51,2,9,partial_asymmetric,1,3,2,0.5
51,2,9,partial_asymmetric,1,3,3,0.0
51,2,10,partial_asymmetric,0,3,0,0.0
51,2,10,partial_asymmetric,0,3,1,0.0
51,2,10,partial_asymmetric,0,3,2,0.75
51,2,10,partial_asymmetric,0,3,3,0.0
51,2,11,partial_asymmetric,1,3,0,0.0
51,2,11,partial_asymmetric,1,3,1,0.0
51,2,11,partial_asymmetric,1,3,2,0.5
51,2,11,partial_asymmetric,1,3,3,0.0
51,2,12,partial_asymmetric,0,3,0,0.0
51,2,12,partial_asymmetric,0,3,1,0.0
51,2,12,partial_asymmetric,0,3,2,0.777777777778
51,2,12,partial_asymmetric,0,3,3,0.0
51,2,13,partial_asymmetric,1,3,0,0.0
51,2,13,partial_asymmetric,1,3,1,0.0
51,2,13,partial_asymmetric,1,3,2,0.5
51,2,13,partial_asymmetric,1,3,3,0.0
51,2,14,partial_asymmetric,0,3,0,0.0
51,2,14,partial_asymmetric,0,3,1,0.0
51,2,14,partial_asymmetric,0,3,2,0.7
51,2,14,partial_asymmetric,0,3,3,0.0
51,2,15,partial_asymmetric,1,3,0,0.0
51,2,15,partial_asymmetric,1,3,1,0.0
51,2,15,partial_asymmetric,1,3,2,0.333333333333
51,2,15,partial_asymmetric,1,3,3,0.0
51,2,16,partial_asymmetric,0,3,0,0.0
51,2,16,partial_asymmetric,0,3,1,0.0
51,2,16,partial_asymmetric,0,3,2,0.666666666667
51,2,16,partial_asymmetric,0,3,3,0.0
51,2,17,partial_asymmetric,1,3,0,0.0
51,2,17,partial_asymmetric,1,3,1,0.0
51,2,17,partial_asymmetric,1,3,2,0.5
51,2,17,partial_asymmetric,1,3,3,0.0
51,2,18,partial_asymmetric,0,3,0,0.0
51,2,18,partial_asymmetric,0,3,1,0.0
51,2,18,partial_asymmetric,0,3,2,0.692307692308
51,2,18,partial_asymmetric,0,3,3,0.0
51,2,19,partial_asymmetric,1,3,0,0.0
51,2,19,partial_asymmetric,1,3,1,0.0
51,2,19,partial_asymmetric,1,3,2,0.5
51,2,19,partial_asymmetric,1,3,3,0.0
51,2,20,partial_asymmetric,0,3,0,0.0
51,2,20,partial_asymmetric,0,3,1,0.0
51,2,20,partial_asymmetric,0,3,2,0.666666666667
51,2,20,partial_asymmetric,0,3,3,0.0
51,2,21,partial_asymmetric,1,3,0,0.0
51,2,21,partial_asymmetric,1,3,1,0.0
51,2,21,partial_asymmetric,1,3,2,0.5
51,2,21,partial_asymmetric,1,3,3,0.0
51,2,22,partial_asymmetric,0,3,0,0.0
51,2,22,partial_asymmetric,0,3,1,0.0
51,2,22,partial_asymmetric,0,3,2,0.6875
51,2,22,partial_asymmetric,0,3,3,0.0
51,2,23,partial_asymmetric,1,3,0,0.0
51,2,23,partial_asymmetric,1,3,1,0.0
51,2,23,partial_asymmetric,1,3,2,0.6
51,2,23,partial_asymmetric,1,3,3,0.0
51,2,24,partial_asymmetric,0,3,0,0.0
51,2,24,partial_asymmetric,0,3,1,0.0
51,2,24,partial_asymmetric,0,3,2,0.6875
51,2,24,partial_asymmetric,0,3,3,0.0
51,2,25,partial_asymmetric,1,3,0,0.0
51,2,25,partial_asymmetric,1,3,1,0.0
51,2,25,partial_asymmetric,1,3,2,0.6
51,2,25,partial_asymmetric,1,3,3,0.0
51,2,26,partial_asymmetric,0,3,0,0.0
51,2,26,partial_asymmetric,0,3,1,0.0
51,2,26,partial_asymmetric,0,3,2,0.6875
51,2,26,partial_asymmetric,0,3,3,0.0
51,2,27,partial_asymmetric,1,3,0,0.0
51,2,27,partial_asymmetric,1,3,1,0.0
51,2,27,partial_asymmetric,1,3,2,0.6
51,2,27,partial_asymmetric,1,3,3,0.0
51,2,28,partial_asymmetric,0,3,0,0.0
51,2,28,partial_asymmetric,0,3,1,0.0
51,2,28,partial_asymmetric,0,3,2,0.6875
51,2,28,partial_asymmetric,0,3,3,0.0
51,2,29,partial_asymmetric,1,3,0,0.0
51,2,29,partial_asymmetric,1,3,1,0.0
51,2,29,partial_asymmetric,1,3,2,0.6
51,2,29,partial_asymmetric,1,3,3,0.0
51,2,30,partial_asymmetric,0,3,0,0.0
51,2,30,partial_asymmetric,0,3,1,0.0
51,2,30,partial_asymmetric,0,3,2,0.722222222222
51,2,30,partial_asymmetric,0,3,3,0.0
51,2,31,partial_asymmetric,1,3,0,0.0
51,2,31,partial_asymmetric,1,3,1,0.0
51,2,31,partial_asymmetric,1,3,2,0.571428571429
51,2,31,partial_asymmetric,1,3,3,0.0
51,2,32,partial_asymmetric,0,3,0,0.0
51,2,32,partial_asymmetric,0,3,1,0.0
51,2,32,partial_asymmetric,0,3,2,0.684210526316
51,2,32,partial_asymmetric,0,3,3,0.0
51,2,33,partial_asymmetric,1,3,0,0.0
51,2,33,partial_asymmetric,1,3,1,0.0
51,2,33,partial_asymmetric,1,3,2,0.625
51,2,33,partial_asymmetric,1,3,3,0.0
51,2,34,partial_asymmetric,0,3,0,0.0
51,2,34,partial_asymmetric,0,3,1,0.0
51,2,34,partial_asymmetric,0,3,2,0.714285714286
51,2,34,partial_asymmetric,0,3,3,0.0
51,2,35,partial_asymmetric,1,3,0,0.0
51,2,35,partial_asymmetric,1,3,1,0.0
51,2,35,partial_asymmetric,1,3,2,0.7
51,2,35,partial_asymmetric,1,3,3,0.0
51,2,36,partial_asymmetric,0,3,0,0.0
51,2,36,partial_asymmetric,0,3,1,0.0
51,2,36,partial_asymmetric,0,3,2,0.739130434783
51,2,36,partial_asymmetric,0,3,3,0.0
51,2,37,partial_asymmetric,1,3,0,0.0
51,2,37,partial_asymmetric,1,3,1,0.0
51,2,37,partial_asymmetric,1,3,2,0.727272727273
51,2,37,partial_asymmetric,1,3,3,0.0
51,2,38,partial_asymmetric,0,3,0,0.0
51,2,38,partial_asymmetric,0,3,1,0.0
51,2,38,partial_asymmetric,0,3,2,0.739130434783
51,2,38,partial_asymmetric,0,3,3,0.0
51,2,39,partial_asymmetric,1,3,0,0.0
51,2,39,partial_asymmetric,1,3,1,0.0
51,2,39,partial_asymmetric,1,3,2,0.769230769231
51,2,39,partial_asymmetric,1,3,3,0.0
51,3,0,partial_asymmetric,0,3,0,0.0
51,3,0,partial_asymmetric,0,3,1,0.0
51,3,0,partial_asymmetric,0,3,2,0.0
51,3,0,partial_asymmetric,0,3,3,0.0
51,3,1,partial_asymmetric,1,3,0,0.0
51,3,1,partial_asymmetric,1,3,1,0.0
51,3,1,partial_asymmetric,1,3,2,0.0
51,3,1,partial_asymmetric,1,3,3,0.0
51,3,2,partial_asymmetric,0,3,0,0.0
51,3,2,partial_asymmetric,0,3,1,0.0
51,3,2,partial_asymmetric,0,3,2,0.0
51,3,2,partial_asymmetric,0,3,3,0.0
51,3,3,partial_asymmetric,1,3,0,0.0
51,3,3,partial_asymmetric,1,3,1,0.0
51,3,3,partial_asymmetric,1,3,2,0.0
51,3,3,partial_asymmetric,1,3,3,0.0
51,3,4,partial_asymmetric,0,3,0,0.0
51,3,4,partial_asymmetric,0,3,1,0.0
51,3,4,partial_asymmetric,0,3,2,0.0
51,3,4,partial_asymmetric,0,3,3,0.0
51,3,5,partial_asymmetric,1,3,0,0.0
51,3,5,partial_asymmetric,1,3,1,0.0
51,3,5,partial_asymmetric,1,3,2,0.0
51,3,5,partial_asymmetric,1,3,3,0.0
51,3,6,partial_asymmetric,0,3,0,0.0
51,3,6,partial_asymmetric,0,3,1,0.0
51,3,6,partial_asymmetric,0,3,2,0.5
51,3,6,partial_asymmetric,0,3,3,0.0
51,3,7,partial_asymmetric,1,3,0,0.0
51,3,7,partial_asymmetric,1,3,1,0.0
51,3,7,partial_asymmetric,1,3,2,0.5
51,3,7,partial_asymmetric,1,3,3,0.0
51,3,8,partial_asymmetric,0,3,0,0.0
51,3,8,partial_asymmetric,0,3,1,0.0
51,3,8,partial_asymmetric,0,3,2,0.5
51,3,8,partial_asymmetric,0,3,3,0.0
51,3,9,partial_asymmetric,1,3,0,0.0
51,3,9,partial_asymmetric,1,3,1,0.0
51,3,9,partial_asymmetric,1,3,2,0.666666666667
51,3,9,partial_asymmetric,1,3,3,0.0
51,3,10,partial_asymmetric,0,3,0,0.0
51,3,10,partial_asymmetric,0,3,1,0.0
51,3,10,partial_asymmetric,0,3,2,0.571428571429
51,3,10,partial_asymmetric,0,3,3,0.0
51,3,11,partial_asymmetric,1,3,0,0.0
51,3,11,partial_asymmetric,1,3,1,0.0
51,3,11,partial_asymmetric,1,3,2,0.75
51,3,11,partial_asymmetric,1,3,3,0.0
51,3,12,partial_asymmetric,0,3,0,0.0
51,3,12,partial_asymmetric,0,3,1,0.0
51,3,12,partial_asymmetric,0,3,2,0.555555555556
51,3,12,partial_asymmetric,0,3,3,0.0
51,3,13,partial_asymmetric,1,3,0,0.0
51,3,13,partial_asymmetric,1,3,1,0.0
51,3,13,partial_asymmetric,1,3,2,0.8
51,3,13,partial_asymmetric,1,3,3,0.0
51,3,14,partial_asymmetric,0,3,0,0.0
51,3,14,partial_asymmetric,0,3,1,0.0
51,3,14,partial_asymmetric,0,3,2,0.6
51,3,14,partial_asymmetric,0,3,3,0.0
51,3,15,partial_asymmetric,1,3,0,0.0
51,3,15,partial_asymmetric,1,3,1,0.0
51,3,15,partial_asymmetric,1,3,2,0.857142857143
51,3,15,partial_asymmetric,1,3,3,0.0
51,3,16,partial_asymmetric,0,3,0,0.0
51,3,16,partial_asymmetric,0,3,1,0.0
51,3,16,partial_asymmetric,0,3,2,0.636363636364
51,3,16,partial_asymmetric,0,3,3,0.0
51,3,17,partial_asymmetric,1,3,0,0.0
51,3,17,partial_asymmetric,1,3,1,0.0
