,arm,p,reward,exploit0,exploit1,room,game,move,condition,player,chosen_arm
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.49999999999999994,19,11,3,partial,0,1
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.5277777777777777,19,11,3,partial,0,1
3,4.0,0.9999999999999999,0.5,0.6666666666666667,0.5277777777777777,19,11,3,partial,0,1
0,1.0,1.0,0.5,0.5999999999999999,0.5277777777777778,19,11,4,partial,1,1
1,2.0,0.9999999999999997,0.33333333333333326,0.5944444444444442,0.49999999999999983,19,11,4,partial,1,1
2,3.0,0.9999999999999993,0.5,0.6388888888888888,0.5277777777777777,19,11,4,partial,1,1
3,4.0,0.9999999999999993,0.5,0.6388888888888888,0.5277777777777777,19,11,4,partial,1,1
0,1.0,1.0,0.8,0.7999999999999999,0.6777777777777778,19,11,5,partial,0,1
1,2.0,0.9999999999999999,0.5,0.7999999999999999,0.6666666666666667,19,11,5,partial,0,1
2,3.0,0.9999999999999999,0.5,0.7999999999999999,0.6666666666666667,19,11,5,partial,0,1
3,4.0,0.9999999999999999,0.5,0.7999999999999999,0.6666666666666667,19,11,5,partial,0,1
0,1.0,0.9999999999999998,0.6666666666666665,0.6904761904761902,0.6666666666666664,19,11,6,partial,1,1
1,2.0,0.9999999999999999,0.33333333333333326,0.6883333333333331,0.6666666666666665,19,11,6,partial,1,1
2,3.0,0.9999999999999998,0.49999999999999994,0.708333333333333,0.6666666666666667,19,11,6,partial,1,1
3,4.0,0.9999999999999998,0.49999999999999994,0.708333333333333,0.6666666666666667,19,11,6,partial,1,1
0,1.0,0.9999999999999999,0.8571428571428571,0.8571428571428571,0.6825396825396826,19,11,7,partial,0,1
1,2.0,0.9999999999999999,0.5,0.857142857142857,0.6666666666666667,19,11,7,partial,0,1
2,3.0,0.9999999999999999,0.5,0.857142857142857,0.6666666666666667,19,11,7,partial,0,1
3,4.0,0.9999999999999999,0.5,0.857142857142857,0.6666666666666667,19,11,7,partial,0,1
0,1.0,1.0,0.6666666666666667,0.6944444444444442,0.6666666666666665,19,11,8,partial,1,1
1,2.0,1.0,0.33333333333333337,0.695238095238095,0.6666666666666665,19,11,8,partial,1,1
2,3.0,0.9999999999999998,0.49999999999999994,0.7182539682539683,0.6666666666666665,19,11,8,partial,1,1
3,4.0,0.9999999999999998,0.49999999999999994,0.7182539682539683,0.6666666666666665,19,11,8,partial,1,1
0,1.0,1.0,0.7777777777777777,0.7777777777777777,0.6759259259259258,19,11,9,partial,0,1
1,2.0,0.9999999999999999,0.5,0.7777777777777778,0.6666666666666667,19,11,9,partial,0,1
2,3.0,0.9999999999999999,0.5,0.7777777777777778,0.6666666666666667,19,11,9,partial,0,1
3,4.0,0.9999999999999999,0.5,0.7777777777777778,0.6666666666666667,19,11,9,partial,0,1
0,1.0,1.0,0.6666666666666666,0.6969696969696969,0.6666666666666664,19,11,10,partial,1,1
1,2.0,1.0000000000000007,0.33333333333333326,0.699074074074074,0.6666666666666664,19,11,10,partial,1,1
2,3.0,1.0000000000000002,0.49999999999999994,0.7222222222222221,0.6666666666666665,19,11,10,partial,1,1
3,4.0,1.0000000000000002,0.49999999999999994,0.7222222222222221,0.6666666666666665,19,11,10,partial,1,1
0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.6717171717171717,19,11,11,partial,0,2
1,2.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,11,partial,0,2
2,3.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,11,partial,0,2
3,4.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,11,partial,0,2
0,1.0,1.0000000000000002,0.6666666666666669,0.7018181818181821,0.6666666666666665,19,11,12,partial,1,2
1,2.0,1.0,0.3333333333333333,0.7024242424242426,0.6666666666666666,19,11,12,partial,1,2
2,3.0,0.9999999999999998,0.49999999999999994,0.7265993265993268,0.6666666666666666,19,11,12,partial,1,2
3,4.0,0.9999999999999998,0.49999999999999994,0.7265993265993268,0.6666666666666666,19,11,12,partial,1,2
0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.6717171717171717,19,11,13,partial,0,1
1,2.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,13,partial,0,1
2,3.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,13,partial,0,1
3,4.0,0.9999999999999999,0.5,0.7272727272727273,0.6666666666666667,19,11,13,partial,0,1
0,1.0,1.0,0.666666666666667,0.71520979020979,0.6666666666666665,19,11,14,partial,1,1
1,2.0,1.0000000000000009,0.5000000000000002,0.7185714285714285,0.6666666666666679,19,11,14,partial,1,1
2,3.0,1.0000000000000002,0.5,0.7324242424242431,0.6666666666666682,19,11,14,partial,1,1
3,4.0,1.0000000000000002,0.5,0.7324242424242431,0.6666666666666682,19,11,14,partial,1,1
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,0,partial,0,4
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,0,partial,0,4
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,0,partial,0,4
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,0,partial,0,4
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,1,partial,1,4
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,1,partial,1,4
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,1,partial,1,4
3,4.0,1.0,0.3333333333333333,0.5,0.5,19,12,1,partial,1,4
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,2,partial,0,1
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,2,partial,0,1
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,12,2,partial,0,1
3,4.0,1.0,0.25,0.5,0.5,19,12,2,partial,0,1
0,1.0,0.9999999999999999,0.6666666666666666,0.6666666666666667,0.6666666666666667,19,12,3,partial,1,4
1,2.0,1.0000000000000002,0.5,0.6666666666666667,0.6666666666666667,19,12,3,partial,1,4
2,3.0,1.0000000000000002,0.5,0.6666666666666667,0.6666666666666667,19,12,3,partial,1,4
3,4.0,1.0,0.33333333333333337,0.6666666666666665,0.6666666666666665,19,12,3,partial,1,4
0,1.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,19,12,4,partial,0,1
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,19,12,4,partial,0,1
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,19,12,4,partial,0,1
3,4.0,0.9999999999999999,0.4,0.6666666666666666,0.6666666666666666,19,12,4,partial,0,1
0,1.0,1.0,0.49999999999999994,0.5750000000000001,0.5166666666666667,19,12,5,partial,1,1
1,2.0,1.0,0.49999999999999994,0.6083333333333333,0.5277777777777778,19,12,5,partial,1,1
2,3.0,1.0,0.49999999999999994,0.6083333333333333,0.5277777777777778,19,12,5,partial,1,1
3,4.0,0.9999999999999999,0.49999999999999994,0.5499999999999999,0.5166666666666666,19,12,5,partial,1,1
0,1.0,0.9999999999999999,0.6,0.5999999999999999,0.5199999999999999,19,12,6,partial,0,1
1,2.0,0.9999999999999999,0.5,0.6333333333333333,0.5277777777777777,19,12,6,partial,0,1
2,3.0,0.9999999999999999,0.5,0.6333333333333333,0.5277777777777777,19,12,6,partial,0,1
3,4.0,0.9999999999999999,0.4,0.5999999999999999,0.5133333333333333,19,12,6,partial,0,1
0,1.0,0.9999999999999998,0.5999999999999999,0.6299999999999999,0.5999999999999996,19,12,7,partial,1,1
1,2.0,1.0,0.49999999999999994,0.6433333333333332,0.611111111111111,19,12,7,partial,1,1
2,3.0,1.0,0.49999999999999994,0.6433333333333332,0.611111111111111,19,12,7,partial,1,1
3,4.0,1.0000000000000002,0.49999999999999994,0.6199999999999999,0.6000000000000001,19,12,7,partial,1,1
0,1.0,1.0,0.7142857142857142,0.7142857142857142,0.6063492063492063,19,12,8,partial,0,1
1,2.0,0.9999999999999999,0.5,0.7142857142857143,0.611111111111111,19,12,8,partial,0,1
2,3.0,0.9999999999999999,0.5,0.7142857142857143,0.611111111111111,19,12,8,partial,0,1
3,4.0,0.9999999999999999,0.4,0.7142857142857143,0.5999999999999999,19,12,8,partial,0,1
0,1.0,0.9999999999999998,0.5999999999999998,0.6392857142857143,0.6000000000000001,19,12,9,partial,1,1
1,2.0,1.0000000000000002,0.5,0.6616666666666667,0.6111111111111109,19,12,9,partial,1,1
2,3.0,1.0000000000000002,0.5,0.6616666666666667,0.6111111111111109,19,12,9,partial,1,1
3,4.0,1.0,0.49999999999999994,0.637142857142857,0.5999999999999998,19,12,9,partial,1,1
0,1.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6037037037037037,19,12,10,partial,0,1
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.611111111111111,19,12,10,partial,0,1
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.611111111111111,19,12,10,partial,0,1
3,4.0,0.9999999999999999,0.4,0.6666666666666666,0.5999999999999999,19,12,10,partial,0,1
0,1.0,0.9999999999999993,0.6000000000000001,0.644047619047619,0.5999999999999996,19,12,11,partial,1,1
1,2.0,0.9999999999999996,0.49999999999999994,0.668055555555555,0.6111111111111113,19,12,11,partial,1,1
2,3.0,0.9999999999999996,0.49999999999999994,0.668055555555555,0.6111111111111113,19,12,11,partial,1,1
3,4.0,0.9999999999999998,0.4999999999999999,0.6440476190476183,0.5999999999999996,19,12,11,partial,1,1
0,1.0,1.0,0.6363636363636362,0.6363636363636362,0.6020202020202019,19,12,12,partial,0,1
1,2.0,0.9999999999999999,0.5,0.6515151515151514,0.611111111111111,19,12,12,partial,0,1
2,3.0,0.9999999999999999,0.5,0.6515151515151514,0.611111111111111,19,12,12,partial,0,1
3,4.0,0.9999999999999999,0.4,0.6363636363636364,0.5999999999999999,19,12,12,partial,0,1
0,1.0,1.0000000000000002,0.6000000000000002,0.6469696969696968,0.5999999999999995,19,12,13,partial,1,1
1,2.0,0.9999999999999989,0.5,0.6718434343434344,0.6111111111111115,19,12,13,partial,1,1
2,3.0,0.9999999999999989,0.5,0.6718434343434344,0.6111111111111115,19,12,13,partial,1,1
3,4.0,0.9999999999999998,0.5,0.6477272727272727,0.5999999999999999,19,12,13,partial,1,1
0,1.0,1.0,0.6153846153846154,0.6153846153846153,0.5146520146520146,19,12,14,partial,0,1
1,2.0,0.9999999999999999,0.5,0.641025641025641,0.5277777777777777,19,12,14,partial,0,1
2,3.0,0.9999999999999999,0.5,0.641025641025641,0.5277777777777777,19,12,14,partial,0,1
3,4.0,0.9999999999999999,0.4,0.6153846153846154,0.5133333333333333,19,12,14,partial,0,1
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,0,partial,1,2
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,0,partial,1,2
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,0,partial,1,2
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,0,partial,1,2
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,1,partial,0,4
1,2.0,1.0,0.3333333333333333,0.5,0.5,19,13,1,partial,0,4
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,1,partial,0,4
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,1,partial,0,4
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,2,partial,1,1
1,2.0,1.0,0.3333333333333333,0.5,0.5,19,13,2,partial,1,1
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,13,2,partial,1,1
3,4.0,1.0,0.3333333333333333,0.5,0.5,19,13,2,partial,1,1
0,1.0,1.0,0.3333333333333333,0.5,0.5185185185185185,19,13,3,partial,0,4
1,2.0,1.0,0.3333333333333333,0.5,0.5,19,13,3,partial,0,4
2,3.0,0.9999999999999999,0.5,0.49999999999999994,0.5277777777777777,19,13,3,partial,0,4
3,4.0,1.0,0.3333333333333333,0.5,0.5,19,13,3,partial,0,4
0,1.0,0.9999999999999998,0.49999999999999994,0.5833333333333333,0.5277777777777778,19,13,4,partial,1,4
1,2.0,0.9999999999999999,0.33333333333333337,0.5833333333333333,0.49999999999999994,19,13,4,partial,1,4
2,3.0,1.0000000000000002,0.5000000000000001,0.5972222222222222,0.5277777777777778,19,13,4,partial,1,4
3,4.0,1.0000000000000002,0.33333333333333337,0.5916666666666666,0.5000000000000001,19,13,4,partial,1,4
0,1.0,1.0,0.3333333333333333,0.5,0.5185185185185185,19,13,5,partial,0,2
1,2.0,1.0,0.3333333333333333,0.5,0.5,19,13,5,partial,0,2
2,3.0,0.9999999999999999,0.5,0.5333333333333332,0.5277777777777777,19,13,5,partial,0,2
3,4.0,0.9999999999999999,0.4,0.49999999999999994,0.49999999999999994,19,13,5,partial,0,2
0,1.0,0.9999999999999996,0.4999999999999999,0.5944444444444444,0.5277777777777776,19,13,6,partial,1,2
1,2.0,1.0,0.3333333333333334,0.5986111111111112,0.5,19,13,6,partial,1,2
2,3.0,1.0,0.5,0.609722222222222,0.5277777777777778,19,13,6,partial,1,2
3,4.0,0.9999999999999997,0.33333333333333326,0.5916666666666667,0.49999999999999983,19,13,6,partial,1,2
0,1.0,1.0,0.3333333333333333,0.5,0.5185185185185185,19,13,7,partial,0,3
1,2.0,1.0,0.2,0.5,0.5,19,13,7,partial,0,3
2,3.0,0.9999999999999999,0.5,0.5333333333333332,0.5277777777777777,19,13,7,partial,0,3
3,4.0,0.9999999999999999,0.4,0.49999999999999994,0.49999999999999994,19,13,7,partial,0,3
0,1.0,0.9999999999999999,0.5,0.5583333333333331,0.5000000000000002,19,13,8,partial,1,3
1,2.0,0.9999999999999997,0.25,0.5391666666666665,0.49999999999999983,19,13,8,partial,1,3
2,3.0,0.9999999999999997,0.3333333333333333,0.5555555555555557,0.49999999999999983,19,13,8,partial,1,3
3,4.0,0.9999999999999998,0.33333333333333326,0.5391666666666665,0.4999999999999999,19,13,8,partial,1,3
0,1.0,1.0,0.3333333333333333,0.5,0.5185185185185185,19,13,9,partial,0,4
1,2.0,1.0,0.2,0.5,0.5,19,13,9,partial,0,4
2,3.0,0.9999999999999999,0.5,0.49999999999999994,0.5166666666666666,19,13,9,partial,0,4
3,4.0,0.9999999999999999,0.4,0.49999999999999994,0.49999999999999994,19,13,9,partial,0,4
0,1.0,0.9999999999999998,0.4999999999999999,0.5944444444444443,0.5277777777777776,19,13,10,partial,1,4
1,2.0,1.0,0.25,0.5916666666666667,0.5,19,13,10,partial,1,4
2,3.0,0.9999999999999997,0.5,0.5966666666666665,0.5166666666666665,19,13,10,partial,1,4
3,4.0,0.9999999999999991,0.33333333333333315,0.5968253968253963,0.49999999999999956,19,13,10,partial,1,4
0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.5185185185185185,19,13,11,partial,0,4
1,2.0,1.0,0.2,0.5714285714285714,0.5,19,13,11,partial,0,4
2,3.0,0.9999999999999999,0.5,0.5857142857142856,0.5166666666666666,19,13,11,partial,0,4
3,4.0,1.0,0.5714285714285714,0.5714285714285714,0.5,19,13,11,partial,0,4
0,1.0,0.9999999999999991,0.49999999999999983,0.5992063492063486,0.5277777777777773,19,13,12,partial,1,4
1,2.0,0.9999999999999989,0.2499999999999999,0.5972222222222215,0.49999999999999944,19,13,12,partial,1,4
2,3.0,0.9999999999999989,0.4999999999999998,0.6007936507936501,0.5166666666666662,19,13,12,partial,1,4
3,4.0,0.9999999999999988,0.33333333333333304,0.5992063492063486,0.4999999999999994,19,13,12,partial,1,4
0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5185185185185185,19,13,13,partial,0,4
1,2.0,1.0,0.2,0.6666666666666666,0.5,19,13,13,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.5166666666666666,19,13,13,partial,0,4
3,4.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.49999999999999994,19,13,13,partial,0,4
0,1.0,1.0000000000000002,0.5,0.6023148148148146,0.5277777777777781,19,13,14,partial,1,4
1,2.0,0.999999999999999,0.2499999999999999,0.6,0.4999999999999995,19,13,14,partial,1,4
2,3.0,1.0,0.49999999999999983,0.6027777777777777,0.5166666666666667,19,13,14,partial,1,4
3,4.0,0.9999999999999986,0.3333333333333332,0.6015151515151511,0.4999999999999993,19,13,14,partial,1,4
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,14,0,partial,0,4
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,14,0,partial,0,4
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,14,0,partial,0,4
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,14,0,partial,0,4
0,1.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,19,14,1,partial,1,4
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,19,14,1,partial,1,4
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,19,14,1,partial,1,4
3,4.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,19,14,1,partial,1,4
0,1.0,0.9999999999999999,0.5,0.75,0.75,19,14,2,partial,0,4
1,2.0,0.9999999999999999,0.5,0.75,0.75,19,14,2,partial,0,4
2,3.0,0.9999999999999999,0.5,0.75,0.75,19,14,2,partial,0,4
3,4.0,1.0,0.75,0.75,0.75,19,14,2,partial,0,4
0,1.0,0.9999999999999999,0.5,0.7999999999999999,0.7999999999999999,19,14,3,partial,1,4
1,2.0,0.9999999999999999,0.5,0.7999999999999999,0.7999999999999999,19,14,3,partial,1,4
2,3.0,0.9999999999999999,0.5,0.7999999999999999,0.7999999999999999,19,14,3,partial,1,4
3,4.0,1.0,0.8,0.7999999999999999,0.7999999999999999,19,14,3,partial,1,4
0,1.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,4,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,4,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,4,partial,0,4
3,4.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.7925925925925925,19,14,4,partial,0,4
0,1.0,0.9999999999999999,0.5000000000000001,0.8031746031746031,0.8,19,14,5,partial,1,4
1,2.0,0.9999999999999999,0.5000000000000001,0.8031746031746031,0.8,19,14,5,partial,1,4
2,3.0,0.9999999999999999,0.5000000000000001,0.8031746031746031,0.8,19,14,5,partial,1,4
3,4.0,1.0,0.7999999999999999,0.8,0.7999999999999999,19,14,5,partial,1,4
0,1.0,0.9999999999999999,0.5,0.6458333333333333,0.7999999999999999,19,14,6,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6458333333333333,0.7999999999999999,19,14,6,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6458333333333333,0.7999999999999999,19,14,6,partial,0,4
3,4.0,1.0,0.625,0.6249999999999999,0.7902777777777779,19,14,6,partial,0,4
0,1.0,1.0000000000000002,0.5000000000000001,0.8051587301587302,0.8,19,14,7,partial,1,4
1,2.0,1.0000000000000002,0.5000000000000001,0.8051587301587302,0.8,19,14,7,partial,1,4
2,3.0,1.0000000000000002,0.5000000000000001,0.8051587301587302,0.8,19,14,7,partial,1,4
3,4.0,1.0000000000000002,0.8,0.8007936507936508,0.8,19,14,7,partial,1,4
0,1.0,0.9999999999999999,0.5,0.7,0.7999999999999999,19,14,8,partial,0,4
1,2.0,0.9999999999999999,0.5,0.7,0.7999999999999999,19,14,8,partial,0,4
2,3.0,0.9999999999999999,0.5,0.7,0.7999999999999999,19,14,8,partial,0,4
3,4.0,0.9999999999999999,0.7,0.7,0.7944444444444444,19,14,8,partial,0,4
0,1.0,0.9999999999999998,0.5,0.8078282828282829,0.8,19,14,9,partial,1,4
1,2.0,0.9999999999999998,0.5,0.8078282828282829,0.8,19,14,9,partial,1,4
2,3.0,0.9999999999999998,0.5,0.8078282828282829,0.8,19,14,9,partial,1,4
3,4.0,1.0000000000000002,0.8000000000000002,0.8015151515151514,0.8,19,14,9,partial,1,4
0,1.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,10,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,10,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6666666666666667,0.7999999999999999,19,14,10,partial,0,4
3,4.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.7925925925925925,19,14,10,partial,0,4
0,1.0,1.0,0.5,0.8090261590261592,0.8000000000000005,19,14,11,partial,1,4
1,2.0,1.0,0.5,0.8090261590261592,0.8000000000000005,19,14,11,partial,1,4
2,3.0,1.0,0.5,0.8090261590261592,0.8000000000000005,19,14,11,partial,1,4
3,4.0,1.0000000000000002,0.8,0.8020979020979022,0.8000000000000002,19,14,11,partial,1,4
0,1.0,0.9999999999999999,0.5,0.6547619047619049,0.6666666666666667,19,14,12,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6547619047619049,0.6666666666666667,19,14,12,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6547619047619049,0.6666666666666667,19,14,12,partial,0,4
3,4.0,1.0,0.6428571428571429,0.6428571428571428,0.665532879818594,19,14,12,partial,0,4
0,1.0,1.0000000000000002,0.5,0.6998834498834503,0.6666666666666667,19,14,13,partial,1,4
1,2.0,1.0000000000000002,0.5,0.6998834498834503,0.6666666666666667,19,14,13,partial,1,4
2,3.0,1.0000000000000002,0.5,0.6998834498834503,0.6666666666666667,19,14,13,partial,1,4
3,4.0,1.0,0.6666666666666664,0.677156177156177,0.6666666666666666,19,14,13,partial,1,4
0,1.0,0.9999999999999999,0.5,0.6458333333333333,0.6666666666666667,19,14,14,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6458333333333333,0.6666666666666667,19,14,14,partial,0,4
2,3.0,0.9999999999999999,0.5,0.6458333333333333,0.6666666666666667,19,14,14,partial,0,4
3,4.0,1.0,0.625,0.625,0.6646825396825397,19,14,14,partial,0,4
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,15,0,partial,1,3
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,15,0,partial,1,3
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,15,0,partial,1,3
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,19,15,0,partial,1,3
0,1.0,0.9999999999999999,0.5,0.6666666666666667,0.5277777777777777,19,15,1,partial,0,4
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.5277777777777777,19,15,1,partial,0,4
2,3.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.537037037037037,19,15,1,partial,0,4
3,4.0,0.9999999999999999,0.5,0.6666666666666667,0.5277777777777777,19,15,1,partial,0,4
0,1.0,0.9999999999999997,0.5,0.6458333333333334,0.5277777777777777,19,15,2,partial,1,4
1,2.0,0.9999999999999997,0.5,0.6458333333333334,0.5277777777777777,19,15,2,partial,1,4
2,3.0,1.0000000000000002,0.5,0.6388888888888886,0.5277777777777778,19,15,2,partial,1,4
3,4.0,1.0000000000000002,0.5,0.6388888888888887,0.5277777777777778,19,15,2,partial,1,4
